#,Name,Disclosure Date,Rank,Check,Description
"425","payload/cmd/windows/python/meterpreter/reverse_tcp_ssl","","normal","No","Python Exec, Python Meterpreter, Python Reverse TCP SSL Stager"
"426","payload/cmd/windows/python/meterpreter/reverse_tcp_uuid","","normal","No","Python Exec, Python Meterpreter, Python Reverse TCP Stager with UUID Support"
"427","payload/cmd/windows/python/meterpreter_bind_tcp","","normal","No","Python Exec, Python Meterpreter Shell, Bind TCP Inline"
"428","payload/cmd/windows/python/meterpreter_reverse_http","","normal","No","Python Exec, Python Meterpreter Shell, Reverse HTTP Inline"
"429","payload/cmd/windows/python/meterpreter_reverse_https","","normal","No","Python Exec, Python Meterpreter Shell, Reverse HTTPS Inline"
"430","payload/cmd/windows/python/meterpreter_reverse_tcp","","normal","No","Python Exec, Python Meterpreter Shell, Reverse TCP Inline"
"431","payload/cmd/windows/python/pingback_bind_tcp","","normal","No","Python Exec, Python Pingback, Bind TCP (via python)"
"432","payload/cmd/windows/python/pingback_reverse_tcp","","normal","No","Python Exec, Python Pingback, Reverse TCP (via python)"
"433","payload/cmd/windows/python/shell_bind_tcp","","normal","No","Python Exec, Command Shell, Bind TCP (via python)"
"434","payload/cmd/windows/python/shell_reverse_tcp","","normal","No","Python Exec, Command Shell, Reverse TCP (via python)"
"435","payload/cmd/windows/python/shell_reverse_tcp_ssl","","normal","No","Python Exec, Command Shell, Reverse TCP SSL (via python)"
"436","payload/cmd/windows/python/shell_reverse_udp","","normal","No","Python Exec, Command Shell, Reverse UDP (via python)"
"437","payload/cmd/windows/reverse_lua","","normal","No","Windows Command Shell, Reverse TCP (via Lua)"
"438","payload/cmd/windows/reverse_perl","","normal","No","Windows Command, Double Reverse TCP Connection (via Perl)"
"439","payload/cmd/windows/reverse_powershell","","normal","No","Windows Command Shell, Reverse TCP (via Powershell)"
"440","payload/cmd/windows/reverse_ruby","","normal","No","Windows Command Shell, Reverse TCP (via Ruby)"
"441","payload/firefox/exec","","normal","No","Firefox XPCOM Execute Command"
"442","payload/firefox/shell_bind_tcp","","normal","No","Command Shell, Bind TCP (via Firefox XPCOM script)"
"443","payload/firefox/shell_reverse_tcp","","normal","No","Command Shell, Reverse TCP (via Firefox XPCOM script)"
"444","payload/generic/custom","","normal","No","Custom Payload"
"445","payload/generic/debug_trap","","normal","No","Generic x86 Debug Trap"
"446","payload/generic/shell_bind_tcp","","normal","No","Generic Command Shell, Bind TCP Inline"
"447","payload/generic/shell_reverse_tcp","","normal","No","Generic Command Shell, Reverse TCP Inline"
"448","payload/generic/ssh/interact","","normal","No","Interact with Established SSH Connection"
"449","payload/generic/tight_loop","","normal","No","Generic x86 Tight Loop"
"450","payload/java/jsp_shell_bind_tcp","","normal","No","Java JSP Command Shell, Bind TCP Inline"
"451","payload/java/jsp_shell_reverse_tcp","","normal","No","Java JSP Command Shell, Reverse TCP Inline"
"452","payload/java/meterpreter/bind_tcp","","normal","No","Java Meterpreter, Java Bind TCP Stager"
"453","payload/java/meterpreter/reverse_http","","normal","No","Java Meterpreter, Java Reverse HTTP Stager"
"454","payload/java/meterpreter/reverse_https","","normal","No","Java Meterpreter, Java Reverse HTTPS Stager"
"455","payload/java/meterpreter/reverse_tcp","","normal","No","Java Meterpreter, Java Reverse TCP Stager"
"456","payload/java/shell/bind_tcp","","normal","No","Command Shell, Java Bind TCP Stager"
"457","payload/java/shell/reverse_tcp","","normal","No","Command Shell, Java Reverse TCP Stager"
"458","payload/java/shell_reverse_tcp","","normal","No","Java Command Shell, Reverse TCP Inline"
"459","payload/linux/aarch64/meterpreter/reverse_tcp","","normal","No","Linux Meterpreter, Reverse TCP Stager"
"460","payload/linux/aarch64/meterpreter_reverse_http","","normal","No","Linux Meterpreter, Reverse HTTP Inline"
"461","payload/linux/aarch64/meterpreter_reverse_https","","normal","No","Linux Meterpreter, Reverse HTTPS Inline"
"462","payload/linux/aarch64/meterpreter_reverse_tcp","","normal","No","Linux Meterpreter, Reverse TCP Inline"
"463","payload/linux/aarch64/shell/reverse_tcp","","normal","No","Linux dup2 Command Shell, Reverse TCP Stager"
"464","payload/linux/aarch64/shell_reverse_tcp","","normal","No","Linux Command Shell, Reverse TCP Inline"
"465","payload/linux/armbe/meterpreter_reverse_http","","normal","No","Linux Meterpreter, Reverse HTTP Inline"
"466","payload/linux/armbe/meterpreter_reverse_https","","normal","No","Linux Meterpreter, Reverse HTTPS Inline"
"467","payload/linux/armbe/meterpreter_reverse_tcp","","normal","No","Linux Meterpreter, Reverse TCP Inline"
"468","payload/linux/armbe/shell_bind_tcp","","normal","No","Linux ARM Big Endian Command Shell, Bind TCP Inline"
"469","payload/linux/armle/adduser","","normal","No","Linux Add User"
"470","payload/linux/armle/exec","","normal","No","Linux Execute Command"
"471","payload/linux/armle/meterpreter/bind_tcp","","normal","No","Linux Meterpreter, Bind TCP Stager"
"472","payload/linux/armle/meterpreter/reverse_tcp","","normal","No","Linux Meterpreter, Reverse TCP Stager"
"473","payload/linux/armle/meterpreter_reverse_http","","normal","No","Linux Meterpreter, Reverse HTTP Inline"
"474","payload/linux/armle/meterpreter_reverse_https","","normal","No","Linux Meterpreter, Reverse HTTPS Inline"
"475","payload/linux/armle/meterpreter_reverse_tcp","","normal","No","Linux Meterpreter, Reverse TCP Inline"
"476","payload/linux/armle/shell/bind_tcp","","normal","No","Linux dup2 Command Shell, Bind TCP Stager"
"477","payload/linux/armle/shell/reverse_tcp","","normal","No","Linux dup2 Command Shell, Reverse TCP Stager"
"478","payload/linux/armle/shell_bind_tcp","","normal","No","Linux Command Shell, Reverse TCP Inline"
"479","payload/linux/armle/shell_reverse_tcp","","normal","No","Linux Command Shell, Reverse TCP Inline"
"480","payload/linux/mips64/meterpreter_reverse_http","","normal","No","Linux Meterpreter, Reverse HTTP Inline"
"481","payload/linux/mips64/meterpreter_reverse_https","","normal","No","Linux Meterpreter, Reverse HTTPS Inline"
"482","payload/linux/mips64/meterpreter_reverse_tcp","","normal","No","Linux Meterpreter, Reverse TCP Inline"
"483","payload/linux/mipsbe/exec","","normal","No","Linux Execute Command"
"484","payload/linux/mipsbe/meterpreter/reverse_tcp","","normal","No","Linux Meterpreter, Reverse TCP Stager"
"485","payload/linux/mipsbe/meterpreter_reverse_http","","normal","No","Linux Meterpreter, Reverse HTTP Inline"
"486","payload/linux/mipsbe/meterpreter_reverse_https","","normal","No","Linux Meterpreter, Reverse HTTPS Inline"
"487","payload/linux/mipsbe/meterpreter_reverse_tcp","","normal","No","Linux Meterpreter, Reverse TCP Inline"
"488","payload/linux/mipsbe/reboot","","normal","No","Linux Reboot"
"489","payload/linux/mipsbe/shell/reverse_tcp","","normal","No","Linux Command Shell, Reverse TCP Stager"
"490","payload/linux/mipsbe/shell_bind_tcp","","normal","No","Linux Command Shell, Bind TCP Inline"
"491","payload/linux/mipsbe/shell_reverse_tcp","","normal","No","Linux Command Shell, Reverse TCP Inline"
"492","payload/linux/mipsle/exec","","normal","No","Linux Execute Command"
"493","payload/linux/mipsle/meterpreter/reverse_tcp","","normal","No","Linux Meterpreter, Reverse TCP Stager"
"494","payload/linux/mipsle/meterpreter_reverse_http","","normal","No","Linux Meterpreter, Reverse HTTP Inline"
"495","payload/linux/mipsle/meterpreter_reverse_https","","normal","No","Linux Meterpreter, Reverse HTTPS Inline"
"496","payload/linux/mipsle/meterpreter_reverse_tcp","","normal","No","Linux Meterpreter, Reverse TCP Inline"
"497","payload/linux/mipsle/reboot","","normal","No","Linux Reboot"
"498","payload/linux/mipsle/shell/reverse_tcp","","normal","No","Linux Command Shell, Reverse TCP Stager"
"499","payload/linux/mipsle/shell_bind_tcp","","normal","No","Linux Command Shell, Bind TCP Inline"
"500","payload/linux/mipsle/shell_reverse_tcp","","normal","No","Linux Command Shell, Reverse TCP Inline"
"501","payload/linux/ppc/meterpreter_reverse_http","","normal","No","Linux Meterpreter, Reverse HTTP Inline"
"502","payload/linux/ppc/meterpreter_reverse_https","","normal","No","Linux Meterpreter, Reverse HTTPS Inline"
"503","payload/linux/ppc/meterpreter_reverse_tcp","","normal","No","Linux Meterpreter, Reverse TCP Inline"
"504","payload/linux/ppc/shell_bind_tcp","","normal","No","Linux Command Shell, Bind TCP Inline"
"505","payload/linux/ppc/shell_find_port","","normal","No","Linux Command Shell, Find Port Inline"
"506","payload/linux/ppc/shell_reverse_tcp","","normal","No","Linux Command Shell, Reverse TCP Inline"
"507","payload/linux/ppc64/shell_bind_tcp","","normal","No","Linux Command Shell, Bind TCP Inline"
"508","payload/linux/ppc64/shell_find_port","","normal","No","Linux Command Shell, Find Port Inline"
"509","payload/linux/ppc64/shell_reverse_tcp","","normal","No","Linux Command Shell, Reverse TCP Inline"
"510","payload/linux/ppc64le/meterpreter_reverse_http","","normal","No","Linux Meterpreter, Reverse HTTP Inline"
"511","payload/linux/ppc64le/meterpreter_reverse_https","","normal","No","Linux Meterpreter, Reverse HTTPS Inline"
"512","payload/linux/ppc64le/meterpreter_reverse_tcp","","normal","No","Linux Meterpreter, Reverse TCP Inline"
"513","payload/linux/ppce500v2/meterpreter_reverse_http","","normal","No","Linux Meterpreter, Reverse HTTP Inline"
"514","payload/linux/ppce500v2/meterpreter_reverse_https","","normal","No","Linux Meterpreter, Reverse HTTPS Inline"
"515","payload/linux/ppce500v2/meterpreter_reverse_tcp","","normal","No","Linux Meterpreter, Reverse TCP Inline"
"516","payload/linux/x64/exec","","normal","No","Linux Execute Command"
"517","payload/linux/x64/meterpreter/bind_tcp","","normal","No","Linux Mettle x64, Bind TCP Stager"
"518","payload/linux/x64/meterpreter/reverse_tcp","","normal","No","Linux Mettle x64, Reverse TCP Stager"
"519","payload/linux/x64/meterpreter_reverse_http","","normal","No","Linux Meterpreter, Reverse HTTP Inline"
"520","payload/linux/x64/meterpreter_reverse_https","","normal","No","Linux Meterpreter, Reverse HTTPS Inline"
"521","payload/linux/x64/meterpreter_reverse_tcp","","normal","No","Linux Meterpreter, Reverse TCP Inline"
"522","payload/linux/x64/pingback_bind_tcp","","normal","No","Linux x64 Pingback, Bind TCP Inline"
"523","payload/linux/x64/pingback_reverse_tcp","","normal","No","Linux x64 Pingback, Reverse TCP Inline"
"524","payload/linux/x64/shell/bind_tcp","","normal","No","Linux Command Shell, Bind TCP Stager"
"525","payload/linux/x64/shell/reverse_tcp","","normal","No","Linux Command Shell, Reverse TCP Stager"
"526","payload/linux/x64/shell_bind_ipv6_tcp","","normal","No","Linux x64 Command Shell, Bind TCP Inline (IPv6)"
"527","payload/linux/x64/shell_bind_tcp","","normal","No","Linux Command Shell, Bind TCP Inline"
"528","payload/linux/x64/shell_bind_tcp_random_port","","normal","No","Linux Command Shell, Bind TCP Random Port Inline"
"529","payload/linux/x64/shell_find_port","","normal","No","Linux Command Shell, Find Port Inline"
"530","payload/linux/x64/shell_reverse_ipv6_tcp","","normal","No","Linux x64 Command Shell, Reverse TCP Inline (IPv6)"
"531","payload/linux/x64/shell_reverse_tcp","","normal","No","Linux Command Shell, Reverse TCP Inline"
"532","payload/linux/x86/adduser","","normal","No","Linux Add User"
"533","payload/linux/x86/chmod","","normal","No","Linux Chmod"
"534","payload/linux/x86/exec","","normal","No","Linux Execute Command"
"535","payload/linux/x86/meterpreter/bind_ipv6_tcp","","normal","No","Linux Mettle x86, Bind IPv6 TCP Stager (Linux x86)"
"536","payload/linux/x86/meterpreter/bind_ipv6_tcp_uuid","","normal","No","Linux Mettle x86, Bind IPv6 TCP Stager with UUID Support (Linux x86)"
"537","payload/linux/x86/meterpreter/bind_nonx_tcp","","normal","No","Linux Mettle x86, Bind TCP Stager"
"538","payload/linux/x86/meterpreter/bind_tcp","","normal","No","Linux Mettle x86, Bind TCP Stager (Linux x86)"
"539","payload/linux/x86/meterpreter/bind_tcp_uuid","","normal","No","Linux Mettle x86, Bind TCP Stager with UUID Support (Linux x86)"
"540","payload/linux/x86/meterpreter/find_tag","","normal","No","Linux Mettle x86, Find Tag Stager"
"541","payload/linux/x86/meterpreter/reverse_ipv6_tcp","","normal","No","Linux Mettle x86, Reverse TCP Stager (IPv6)"
"542","payload/linux/x86/meterpreter/reverse_nonx_tcp","","normal","No","Linux Mettle x86, Reverse TCP Stager"
"543","payload/linux/x86/meterpreter/reverse_tcp","","normal","No","Linux Mettle x86, Reverse TCP Stager"
"544","payload/linux/x86/meterpreter/reverse_tcp_uuid","","normal","No","Linux Mettle x86, Reverse TCP Stager"
"545","payload/linux/x86/meterpreter_reverse_http","","normal","No","Linux Meterpreter, Reverse HTTP Inline"
"546","payload/linux/x86/meterpreter_reverse_https","","normal","No","Linux Meterpreter, Reverse HTTPS Inline"
"547","payload/linux/x86/meterpreter_reverse_tcp","","normal","No","Linux Meterpreter, Reverse TCP Inline"
"548","payload/linux/x86/metsvc_bind_tcp","","normal","No","Linux Meterpreter Service, Bind TCP"
"549","payload/linux/x86/metsvc_reverse_tcp","","normal","No","Linux Meterpreter Service, Reverse TCP Inline"
"550","payload/linux/x86/read_file","","normal","No","Linux Read File"
"551","payload/linux/x86/shell/bind_ipv6_tcp","","normal","No","Linux Command Shell, Bind IPv6 TCP Stager (Linux x86)"
"552","payload/linux/x86/shell/bind_ipv6_tcp_uuid","","normal","No","Linux Command Shell, Bind IPv6 TCP Stager with UUID Support (Linux x86)"
"553","payload/linux/x86/shell/bind_nonx_tcp","","normal","No","Linux Command Shell, Bind TCP Stager"
"554","payload/linux/x86/shell/bind_tcp","","normal","No","Linux Command Shell, Bind TCP Stager (Linux x86)"
"555","payload/linux/x86/shell/bind_tcp_uuid","","normal","No","Linux Command Shell, Bind TCP Stager with UUID Support (Linux x86)"
"556","payload/linux/x86/shell/find_tag","","normal","No","Linux Command Shell, Find Tag Stager"
"557","payload/linux/x86/shell/reverse_ipv6_tcp","","normal","No","Linux Command Shell, Reverse TCP Stager (IPv6)"
"558","payload/linux/x86/shell/reverse_nonx_tcp","","normal","No","Linux Command Shell, Reverse TCP Stager"
"559","payload/linux/x86/shell/reverse_tcp","","normal","No","Linux Command Shell, Reverse TCP Stager"
"560","payload/linux/x86/shell/reverse_tcp_uuid","","normal","No","Linux Command Shell, Reverse TCP Stager"
"561","payload/linux/x86/shell_bind_ipv6_tcp","","normal","No","Linux Command Shell, Bind TCP Inline (IPv6)"
"562","payload/linux/x86/shell_bind_tcp","","normal","No","Linux Command Shell, Bind TCP Inline"
"563","payload/linux/x86/shell_bind_tcp_random_port","","normal","No","Linux Command Shell, Bind TCP Random Port Inline"
"564","payload/linux/x86/shell_find_port","","normal","No","Linux Command Shell, Find Port Inline"
"565","payload/linux/x86/shell_find_tag","","normal","No","Linux Command Shell, Find Tag Inline"
"566","payload/linux/x86/shell_reverse_tcp","","normal","No","Linux Command Shell, Reverse TCP Inline"
"567","payload/linux/x86/shell_reverse_tcp_ipv6","","normal","No","Linux Command Shell, Reverse TCP Inline (IPv6)"
"568","payload/linux/zarch/meterpreter_reverse_http","","normal","No","Linux Meterpreter, Reverse HTTP Inline"
"569","payload/linux/zarch/meterpreter_reverse_https","","normal","No","Linux Meterpreter, Reverse HTTPS Inline"
"570","payload/linux/zarch/meterpreter_reverse_tcp","","normal","No","Linux Meterpreter, Reverse TCP Inline"
"571","payload/mainframe/shell_reverse_tcp","","normal","No","Z/OS (MVS) Command Shell, Reverse TCP Inline"
"572","payload/multi/meterpreter/reverse_http","","normal","No","Architecture-Independent Meterpreter Stage, Reverse HTTP Stager (Multiple Architectures)"
"573","payload/multi/meterpreter/reverse_https","","normal","No","Architecture-Independent Meterpreter Stage, Reverse HTTPS Stager (Multiple Architectures)"
"574","payload/netware/shell/reverse_tcp","","normal","No","NetWare Command Shell, Reverse TCP Stager"
"575","payload/nodejs/shell_bind_tcp","","normal","No","Command Shell, Bind TCP (via nodejs)"
"576","payload/nodejs/shell_reverse_tcp","","normal","No","Command Shell, Reverse TCP (via nodejs)"
"577","payload/nodejs/shell_reverse_tcp_ssl","","normal","No","Command Shell, Reverse TCP SSL (via nodejs)"
"578","payload/osx/armle/execute/bind_tcp","","normal","No","OS X Write and Execute Binary, Bind TCP Stager"
"579","payload/osx/armle/execute/reverse_tcp","","normal","No","OS X Write and Execute Binary, Reverse TCP Stager"
"580","payload/osx/armle/shell/bind_tcp","","normal","No","OS X Command Shell, Bind TCP Stager"
"581","payload/osx/armle/shell/reverse_tcp","","normal","No","OS X Command Shell, Reverse TCP Stager"
"582","payload/osx/armle/shell_bind_tcp","","normal","No","Apple iOS Command Shell, Bind TCP Inline"
"583","payload/osx/armle/shell_reverse_tcp","","normal","No","Apple iOS Command Shell, Reverse TCP Inline"
"584","payload/osx/armle/vibrate","","normal","No","Apple iOS iPhone Vibrate"
"585","payload/osx/ppc/shell/bind_tcp","","normal","No","OS X Command Shell, Bind TCP Stager"
"586","payload/osx/ppc/shell/find_tag","","normal","No","OS X Command Shell, Find Tag Stager"
"587","payload/osx/ppc/shell/reverse_tcp","","normal","No","OS X Command Shell, Reverse TCP Stager"
"588","payload/osx/ppc/shell_bind_tcp","","normal","No","OS X Command Shell, Bind TCP Inline"
"589","payload/osx/ppc/shell_reverse_tcp","","normal","No","OS X Command Shell, Reverse TCP Inline"
"590","payload/osx/x64/dupandexecve/bind_tcp","","normal","No","OS X dup2 Command Shell, Bind TCP Stager"
"591","payload/osx/x64/dupandexecve/reverse_tcp","","normal","No","OS X dup2 Command Shell, Reverse TCP Stager"
"592","payload/osx/x64/dupandexecve/reverse_tcp_uuid","","normal","No","OS X dup2 Command Shell, Reverse TCP Stager with UUID Support (OSX x64)"
"593","payload/osx/x64/exec","","normal","No","OS X x64 Execute Command"
"594","payload/osx/x64/meterpreter/bind_tcp","","normal","No","OSX Meterpreter, Bind TCP Stager"
"595","payload/osx/x64/meterpreter/reverse_tcp","","normal","No","OSX Meterpreter, Reverse TCP Stager"
"596","payload/osx/x64/meterpreter/reverse_tcp_uuid","","normal","No","OSX Meterpreter, Reverse TCP Stager with UUID Support (OSX x64)"
"597","payload/osx/x64/meterpreter_reverse_http","","normal","No","OSX Meterpreter, Reverse HTTP Inline"
"598","payload/osx/x64/meterpreter_reverse_https","","normal","No","OSX Meterpreter, Reverse HTTPS Inline"
"599","payload/osx/x64/meterpreter_reverse_tcp","","normal","No","OSX Meterpreter, Reverse TCP Inline"
"600","payload/osx/x64/say","","normal","No","OS X x64 say Shellcode"
"601","payload/osx/x64/shell_bind_tcp","","normal","No","OS X x64 Shell Bind TCP"
"602","payload/osx/x64/shell_find_tag","","normal","No","OSX Command Shell, Find Tag Inline"
"603","payload/osx/x64/shell_reverse_tcp","","normal","No","OS X x64 Shell Reverse TCP"
"604","payload/osx/x86/bundleinject/bind_tcp","","normal","No","Mac OS X Inject Mach-O Bundle, Bind TCP Stager"
"605","payload/osx/x86/bundleinject/reverse_tcp","","normal","No","Mac OS X Inject Mach-O Bundle, Reverse TCP Stager"
"606","payload/osx/x86/exec","","normal","No","OS X Execute Command"
"607","payload/osx/x86/isight/bind_tcp","","normal","No","Mac OS X x86 iSight Photo Capture, Bind TCP Stager"
"608","payload/osx/x86/isight/reverse_tcp","","normal","No","Mac OS X x86 iSight Photo Capture, Reverse TCP Stager"
"609","payload/osx/x86/shell_bind_tcp","","normal","No","OS X Command Shell, Bind TCP Inline"
"610","payload/osx/x86/shell_find_port","","normal","No","OS X Command Shell, Find Port Inline"
"611","payload/osx/x86/shell_reverse_tcp","","normal","No","OS X Command Shell, Reverse TCP Inline"
"612","payload/osx/x86/vforkshell/bind_tcp","","normal","No","OS X (vfork) Command Shell, Bind TCP Stager"
"613","payload/osx/x86/vforkshell/reverse_tcp","","normal","No","OS X (vfork) Command Shell, Reverse TCP Stager"
"614","payload/osx/x86/vforkshell_bind_tcp","","normal","No","OS X (vfork) Command Shell, Bind TCP Inline"
"615","payload/osx/x86/vforkshell_reverse_tcp","","normal","No","OS X (vfork) Command Shell, Reverse TCP Inline"
"616","payload/php/bind_perl","","normal","No","PHP Command Shell, Bind TCP (via Perl)"
"617","payload/php/bind_perl_ipv6","","normal","No","PHP Command Shell, Bind TCP (via perl) IPv6"
"618","payload/php/bind_php","","normal","No","PHP Command Shell, Bind TCP (via PHP)"
"619","payload/php/bind_php_ipv6","","normal","No","PHP Command Shell, Bind TCP (via php) IPv6"
"620","payload/php/download_exec","","normal","No","PHP Executable Download and Execute"
"621","payload/php/exec","","normal","No","PHP Execute Command"
"622","payload/php/meterpreter/bind_tcp","","normal","No","PHP Meterpreter, Bind TCP Stager"
"623","payload/php/meterpreter/bind_tcp_ipv6","","normal","No","PHP Meterpreter, Bind TCP Stager IPv6"
"624","payload/php/meterpreter/bind_tcp_ipv6_uuid","","normal","No","PHP Meterpreter, Bind TCP Stager IPv6 with UUID Support"
"625","payload/php/meterpreter/bind_tcp_uuid","","normal","No","PHP Meterpreter, Bind TCP Stager with UUID Support"
"626","payload/php/meterpreter/reverse_tcp","","normal","No","PHP Meterpreter, PHP Reverse TCP Stager"
"627","payload/php/meterpreter/reverse_tcp_uuid","","normal","No","PHP Meterpreter, PHP Reverse TCP Stager"
"628","payload/php/meterpreter_reverse_tcp","","normal","No","PHP Meterpreter, Reverse TCP Inline"
"629","payload/php/reverse_perl","","normal","No","PHP Command, Double Reverse TCP Connection (via Perl)"
"630","payload/php/reverse_php","","normal","No","PHP Command Shell, Reverse TCP (via PHP)"
"631","payload/php/shell_findsock","","normal","No","PHP Command Shell, Find Sock"
"632","payload/python/meterpreter/bind_tcp","","normal","No","Python Meterpreter, Python Bind TCP Stager"
"633","payload/python/meterpreter/bind_tcp_uuid","","normal","No","Python Meterpreter, Python Bind TCP Stager with UUID Support"
"634","payload/python/meterpreter/reverse_http","","normal","No","Python Meterpreter, Python Reverse HTTP Stager"
"635","payload/python/meterpreter/reverse_https","","normal","No","Python Meterpreter, Python Reverse HTTPS Stager"
"636","payload/python/meterpreter/reverse_tcp","","normal","No","Python Meterpreter, Python Reverse TCP Stager"
"637","payload/python/meterpreter/reverse_tcp_ssl","","normal","No","Python Meterpreter, Python Reverse TCP SSL Stager"
"638","payload/python/meterpreter/reverse_tcp_uuid","","normal","No","Python Meterpreter, Python Reverse TCP Stager with UUID Support"
"639","payload/python/meterpreter_bind_tcp","","normal","No","Python Meterpreter Shell, Bind TCP Inline"
"640","payload/python/meterpreter_reverse_http","","normal","No","Python Meterpreter Shell, Reverse HTTP Inline"
"641","payload/python/meterpreter_reverse_https","","normal","No","Python Meterpreter Shell, Reverse HTTPS Inline"
"642","payload/python/meterpreter_reverse_tcp","","normal","No","Python Meterpreter Shell, Reverse TCP Inline"
"643","payload/python/pingback_bind_tcp","","normal","No","Python Pingback, Bind TCP (via python)"
"644","payload/python/pingback_reverse_tcp","","normal","No","Python Pingback, Reverse TCP (via python)"
"645","payload/python/shell_bind_tcp","","normal","No","Command Shell, Bind TCP (via python)"
"646","payload/python/shell_reverse_tcp","","normal","No","Command Shell, Reverse TCP (via python)"
"647","payload/python/shell_reverse_tcp_ssl","","normal","No","Command Shell, Reverse TCP SSL (via python)"
"648","payload/python/shell_reverse_udp","","normal","No","Command Shell, Reverse UDP (via python)"
"649","payload/r/shell_bind_tcp","","normal","No","R Command Shell, Bind TCP"
"650","payload/r/shell_reverse_tcp","","normal","No","R Command Shell, Reverse TCP"
"651","payload/ruby/pingback_bind_tcp","","normal","No","Ruby Pingback, Bind TCP"
"652","payload/ruby/pingback_reverse_tcp","","normal","No","Ruby Pingback, Reverse TCP"
"653","payload/ruby/shell_bind_tcp","","normal","No","Ruby Command Shell, Bind TCP"
"654","payload/ruby/shell_bind_tcp_ipv6","","normal","No","Ruby Command Shell, Bind TCP IPv6"
"655","payload/ruby/shell_reverse_tcp","","normal","No","Ruby Command Shell, Reverse TCP"
"656","payload/ruby/shell_reverse_tcp_ssl","","normal","No","Ruby Command Shell, Reverse TCP SSL"
"657","payload/solaris/sparc/shell_bind_tcp","","normal","No","Solaris Command Shell, Bind TCP Inline"
"658","payload/solaris/sparc/shell_find_port","","normal","No","Solaris Command Shell, Find Port Inline"
"659","payload/solaris/sparc/shell_reverse_tcp","","normal","No","Solaris Command Shell, Reverse TCP Inline"
"660","payload/solaris/x86/shell_bind_tcp","","normal","No","Solaris Command Shell, Bind TCP Inline"
"661","payload/solaris/x86/shell_find_port","","normal","No","Solaris Command Shell, Find Port Inline"
"662","payload/solaris/x86/shell_reverse_tcp","","normal","No","Solaris Command Shell, Reverse TCP Inline"
"663","payload/tty/unix/interact","","normal","No","Unix TTY, Interact with Established Connection"
"664","payload/windows/adduser","","normal","No","Windows Execute net user /ADD"
"665","payload/windows/custom/bind_hidden_ipknock_tcp","","normal","No","Windows shellcode stage, Hidden Bind Ipknock TCP Stager"
"666","payload/windows/custom/bind_hidden_tcp","","normal","No","Windows shellcode stage, Hidden Bind TCP Stager"
"667","payload/windows/custom/bind_ipv6_tcp","","normal","No","Windows shellcode stage, Bind IPv6 TCP Stager (Windows x86)"
"668","payload/windows/custom/bind_ipv6_tcp_uuid","","normal","No","Windows shellcode stage, Bind IPv6 TCP Stager with UUID Support (Windows x86)"
"669","payload/windows/custom/bind_named_pipe","","normal","No","Windows shellcode stage, Windows x86 Bind Named Pipe Stager"
"670","payload/windows/custom/bind_nonx_tcp","","normal","No","Windows shellcode stage, Bind TCP Stager (No NX or Win7)"
"671","payload/windows/custom/bind_tcp","","normal","No","Windows shellcode stage, Bind TCP Stager (Windows x86)"
"672","payload/windows/custom/bind_tcp_rc4","","normal","No","Windows shellcode stage, Bind TCP Stager (RC4 Stage Encryption, Metasm)"
"673","payload/windows/custom/bind_tcp_uuid","","normal","No","Windows shellcode stage, Bind TCP Stager with UUID Support (Windows x86)"
"674","payload/windows/custom/find_tag","","normal","No","Windows shellcode stage, Find Tag Ordinal Stager"
"675","payload/windows/custom/reverse_hop_http","","normal","No","Windows shellcode stage, Reverse Hop HTTP/HTTPS Stager"
"676","payload/windows/custom/reverse_http","","normal","No","Windows shellcode stage, Windows Reverse HTTP Stager (wininet)"
"677","payload/windows/custom/reverse_http_proxy_pstore","","normal","No","Windows shellcode stage, Reverse HTTP Stager Proxy"
"678","payload/windows/custom/reverse_https","","normal","No","Windows shellcode stage, Windows Reverse HTTPS Stager (wininet)"
"679","payload/windows/custom/reverse_https_proxy","","normal","No","Windows shellcode stage, Reverse HTTPS Stager with Support for Custom Proxy"
"680","payload/windows/custom/reverse_ipv6_tcp","","normal","No","Windows shellcode stage, Reverse TCP Stager (IPv6)"
"681","payload/windows/custom/reverse_named_pipe","","normal","No","Windows shellcode stage, Windows x86 Reverse Named Pipe (SMB) Stager"
"682","payload/windows/custom/reverse_nonx_tcp","","normal","No","Windows shellcode stage, Reverse TCP Stager (No NX or Win7)"
"683","payload/windows/custom/reverse_ord_tcp","","normal","No","Windows shellcode stage, Reverse Ordinal TCP Stager (No NX or Win7)"
"684","payload/windows/custom/reverse_tcp","","normal","No","Windows shellcode stage, Reverse TCP Stager"
"685","payload/windows/custom/reverse_tcp_allports","","normal","No","Windows shellcode stage, Reverse All-Port TCP Stager"
"686","payload/windows/custom/reverse_tcp_dns","","normal","No","Windows shellcode stage, Reverse TCP Stager (DNS)"
"687","payload/windows/custom/reverse_tcp_rc4","","normal","No","Windows shellcode stage, Reverse TCP Stager (RC4 Stage Encryption, Metasm)"
"688","payload/windows/custom/reverse_tcp_rc4_dns","","normal","No","Windows shellcode stage, Reverse TCP Stager (RC4 Stage Encryption DNS, Metasm)"
"689","payload/windows/custom/reverse_tcp_uuid","","normal","No","Windows shellcode stage, Reverse TCP Stager with UUID Support"
"690","payload/windows/custom/reverse_udp","","normal","No","Windows shellcode stage, Reverse UDP Stager with UUID Support"
"691","payload/windows/custom/reverse_winhttp","","normal","No","Windows shellcode stage, Windows Reverse HTTP Stager (winhttp)"
